time_s,q_in_norm,cod_in_norm,load_disturbance_mgL,do_cascade,do_feedforward_cascade,air_sp_cascade,air_sp_feedforward_cascade,air_flow_cascade,air_flow_feedforward_cascade,blower_u_cascade,blower_u_feedforward_cascade,feedforward_air_base
1067.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1067.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1068.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1068.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1069.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1069.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1070.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1070.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1071.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1071.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1072.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1072.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1073.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1073.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1074.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1074.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1075.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1075.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1076.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1076.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1077.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1077.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1078.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1078.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1079.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1079.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1080.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1080.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1081.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1081.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1082.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1082.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1083.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1083.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1084.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1084.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1085.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1085.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1086.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1086.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1087.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1087.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1088.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1088.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1089.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1089.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1090.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1090.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1091.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1091.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1092.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1092.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1093.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1093.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1094.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1094.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1095.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1095.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1096.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1096.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1097.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1097.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1098.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1098.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1099.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1099.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1100.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1100.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1101.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1101.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1102.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1102.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1103.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1103.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1104.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1104.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1105.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1105.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1106.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1106.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1107.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1107.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1108.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1108.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1109.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1109.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1110.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1110.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1111.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1111.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1112.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1112.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1113.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1113.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1114.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1114.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1115.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1115.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1116.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1116.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1117.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1117.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1118.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1118.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1119.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1119.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1120.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1120.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1121.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1121.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1122.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1122.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1123.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1123.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1124.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1124.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1125.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1125.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1126.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1126.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1127.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1127.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1128.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1128.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1129.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1129.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1130.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1130.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1131.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1131.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1132.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1132.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1133.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1133.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1134.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1134.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1135.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1135.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1136.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1136.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1137.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1137.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1138.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1138.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1139.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1139.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1140.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1140.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1141.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1141.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1142.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1142.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1143.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1143.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1144.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1144.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1145.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1145.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1146.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1146.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1147.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1147.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1148.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1148.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1149.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1149.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1150.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1150.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1151.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1151.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1152.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1152.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1153.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1153.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1154.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1154.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1155.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1155.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1156.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1156.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1157.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1157.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1158.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1158.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1159.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1159.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1160.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1160.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1161.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1161.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1162.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1162.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1163.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1163.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1164.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1164.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1165.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1165.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1166.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1166.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1167.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1167.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1168.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1168.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1169.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1169.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1170.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1170.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1171.0,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
1171.5,1.000000,1.000000,-0.000000,2.000000,2.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
